,UserID,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,friends_to_followers_ratio
297,965563490961326080,377,156,135,52.0,149,0.13333333333333333,0.6666666666666666,1.6,0.3333333333333333,1.3,42,0,0,0.3851851851851852
298,973087029855768576,385,113,100,18.0,148,0.03333333333333333,0.3,0.3,0.13333333333333333,1.2333333333333334,11,0,0,0.18
299,973060224247652352,384,152,86,98.0,120,0.2,0.13333333333333333,0.8666666666666667,18.066666666666666,0.13333333333333333,20,0,0,1.1395348837209303
300,973122483862867968,386,139,81,73.0,2,0.16666666666666666,0.4,0.9,395.9333333333333,0.8666666666666667,31,0,0,0.9012345679012346
301,991981330576695296,394,159,42,6.0,2,0.0,0.03333333333333333,0.0,0.0,0.0,1,0,0,0.14285714285714285
302,972744340043804672,381,0,16,26.0,2,0.0,0.0,0.06666666666666668,0.0,0.0,2,0,0,1.625
303,973045477242540033,383,124,104,51.0,2,0.0,1.0,0.0,0.0,1.6666666666666667,60,0,0,0.49038461538461536
304,972755211524722688,382,146,132,53.0,93,0.06666666666666668,0.8,0.4666666666666667,1.7333333333333334,1.4666666666666666,380,0,0,0.4015151515151515
305,970591741131804672,379,156,54215,76.0,86,9.6,6.4,4.8,704.2666666666668,2009.0666666666666,432,0,0,0.001401826062897722
306,768012728447471620,284,86,11993,181.0,110,0.1,0.2,4.9,1.1,1.4666666666666666,14593,0,0,0.015092137079963312
307,4823608300,240,0,11,16.0,201,0.8666666666666667,0.0,1.5,1539.333333333333,0.0,114,0,0,1.4545454545454546
308,735473764390076417,271,0,27,15.0,2,0.2,0.1,0.6333333333333333,32.5,0.6333333333333333,9,0,0,0.5555555555555556
309,854277241483673600,335,13,23,67.0,76,0.5333333333333333,0.06666666666666668,2.1,247.1,0.1,216,0,0,2.9130434782608696
310,812235133667287040,321,115,1064,25.0,86,0.9333333333333332,1.0,0.5333333333333333,0.6666666666666666,1.2,15380,0,0,0.023496240601503758
311,1007848692886339586,412,0,69,9.0,2,0.5666666666666667,0.3,1.5333333333333334,329.6333333333333,0.0,58,0,0,0.13043478260869565
312,702729553282609153,250,121,12980,158.0,141,0.43333333333333335,1.1,0.8666666666666667,0.2,1.5333333333333334,79578,0,0,0.012172573189522341
313,3187933218,200,141,1228,217.0,110,0.2,0.4666666666666667,1.3333333333333333,607.3333333333334,0.9,12784,0,0,0.1767100977198697
314,97367270,28,133,794654,196.0,134,0.2,0.3333333333333333,1.2333333333333334,1425.9333333333334,369.0,17957,0,0,0.0002466482267754268
315,471741741,83,37,28809021,450.0,87,0.0,1.8666666666666667,0.4,3899.833333333334,17010.333333333332,23106,0,0,1.5620107326798785e-05
316,471741741,83,37,28809022,450.0,87,0.0,1.8666666666666667,0.4,3899.833333333334,17010.333333333332,23106,0,0,1.5620106784603796e-05
317,792319352846426118,302,160,31062,506.0,61,1.8666666666666667,0.9666666666666668,1.1333333333333333,12.566666666666665,35.53333333333333,13823,0,0,0.016290000643873544
318,78548416,25,85,2644,839.0,110,0.3,0.8333333333333334,0.3333333333333333,256.1666666666667,2.2666666666666666,19675,0,0,0.31732223903177004
319,2588841246,178,89,850148,121.0,109,0.03333333333333333,1.0,0.0,54.3,376.33333333333326,37877,0,0,0.00014232815933225745
320,18839785,3,23,46938934,2157.0,86,0.06666666666666668,2.0,0.2,8190.366666666668,31557.46666666667,23155,0,0,4.595332309847514e-05
321,2543109397,173,123,362841,224.0,133,0.8666666666666667,2.0,0.06666666666666668,14.3,67.6,12260,0,0,0.0006173502994424555
322,2314959096,159,37,3789087,41.0,86,0.5,0.6,0.8666666666666667,90.3,909.8666666666667,5860,0,0,1.0820548591256945e-05
323,742306410092990464,278,117,52161,214.0,86,0.9333333333333332,0.5,0.9666666666666668,9.866666666666667,21.83333333333333,10158,0,0,0.004102682080481586
324,948648084,101,143,555157,1767.0,134,0.7,0.4666666666666667,1.0333333333333334,121.23333333333332,13.433333333333335,12641,0,0,0.0031828834005515555
325,67378160,24,76,634501,46.0,86,8.933333333333334,4.0,1.3333333333333333,12.533333333333333,87.9,119712,0,0,7.249791568492405e-05
326,2543109397,173,123,362832,224.0,133,0.8666666666666667,2.0,0.06666666666666668,14.3,67.6,12260,0,0,0.0006173656127353706
327,1051809513509023744,448,149,215,111.0,125,0.03333333333333333,1.0,0.26666666666666666,0.9333333333333332,1.1,177,0,0,0.5162790697674419
328,1030512884638343168,435,154,726,68.0,98,0.3333333333333333,0.4666666666666667,1.9,6.2333333333333325,2.333333333333333,388,0,0,0.09366391184573003
